"species_id","species_name","identification_reference"
21288,Parasitus kempersi,"Oudemans, 1902"
21289,Parasitus loricatus,"Wankel, 1861"
21290,Parasitus lunulatus,"Mueller, 1859"
21291,Parasitus mammillatus,"Berlese, 1904"
21292,Parasitus monticolus,"Berlese, 1906"
21293,Parasitus mustelarum,"Oudemans, 1902"
21294,Parasitus neglectus,"Berlese, 1903"
21295,Parasitus setosus,"Oudemans & Voigt, 1904"
21296,Parasitus triramosus,"Leitner, 1946"
21297,Parasitus vesparum,"Oudemans, 1905"
21298,Parasmittia carinata,"Strenzke, 1950"
21299,Parasoldanellonyx parviscutatus,"Walter, 1917"
21300,Paraspeleognathopsis bakeri,"Fain, 1955"
21301,Paraspidodera uncinata,"Rudolphi, 1819"
21302,Paraspirobolus lucifugus,"Gervais, 1836"
21303,Parasteatoda lunata,"Clerck, 1757"
21304,Parasteatoda simulans,"Thorell, 1875"
21305,Parasteatoda tabulata,"Levi, 1980"
21306,Parasteatoda tepidariorum,"Koch, 1841"
21307,Parastenocaris fontinalis,"Schnitter & Chappuis, 1914"
21308,Parastenocaris germanica,"Kiefer, 1936"
21309,Parastenocaris phyllura,"Kiefer, 1938"
21310,Parastenocaris tumida,"Kiefer, 1961"
21311,Parastichtis suspecta,"Hübner, 1817"
21312,Parastrigea flexilis,"Dubois, 1934"
21313,Parastrongyloides winchesi,"Morgan, 1928"
21314,Paraswammerdamia albicapitella,"Scharfenberg, 1805"
21315,Paraswammerdamia nebulella,"Goeze, 1783"
21316,Parasyrphus annulatus,"Zetterstedt, 1838"
21317,Parasyrphus lineolus,"Zetterstedt, 1843"
21318,Parasyrphus macularis,"Zetterstedt, 1843"
21319,Parasyrphus malinellus,"Collin, 1952"
21320,Parasyrphus nigritarsis,"Zetterstedt, 1843"
21321,Parasyrphus punctulatus,"Verrall, 1873"
21322,Parasyrphus vittiger,"Zetterstedt, 1843"
21323,Paratachys bistriatus,"Duftschmid, 1812"
21324,Paratachys micros,"Fischer von Waldheim, 1828"
21325,Paratalanta hyalinalis,"Hübner, 1796"
21326,Paratalanta pandalis,"Hübner, 1825"
21327,Paratanytarsus austriacus,"Kieffer, 1924"
21328,Paratanytarsus dissimilis,"Johannsen, 1905"
21329,Paratanytarsus grimmii,"Schneider, 1885"
21330,Paratanytarsus inopertus,"Walker, 1856"
21331,Paratanytarsus intricatus,"Goetghebuer, 1921"
21332,Paratanytarsus laccophilus,"Edwards, 1929"
21333,Paratanytarsus laetipes,"Zetterstedt, 1850"
21334,Paratanytarsus lauterborni,"Kieffer, 1909"
21335,Paratanytarsus tenellulus,"Goetghebuer, 1921"
21336,Paratanytarsus tenuis,"Meigen, 1830"
21337,Paratarsotomus callunae,"Oudemans, 1936"
21338,Parategastes sphaericus,"Claus, 1863"
21339,Paratendipes albimanus,"Meigen, 1818"
21340,Paratendipes nubilus,"Meigen, 1830"
21341,Paratendipes nudisquama,"Edwards, 1929"
21342,Paratendipes plebeius,"Meigen, 1818"
21343,Parathalestris harpactoides,"Claus, 1863"
21344,Parathalestris intermedia,"Gurney, 1930"
21345,Parathyas barbigera,"Viets, 1908"
21346,Parathyas colligera,"Viets, 1923"
21347,Parathyas dirempta,"Koenike, 1912"
21348,Parathyas pachystoma,"Koenike, 1914"
21349,Parathyas palustris,"Koenike, 1912"
21350,Parathyas thoracata,"Piersig, 1896"
21351,Paratrechina longicornis,"Latreille, 1802"
21352,Paratrichocladius rufiventris,"Meigen, 1830"
21353,Paratrichodorus anemones,"Loof, 1965"
21354,Paratrichodorus nanus,"Allen, 1957"
21355,Paratrichodorus pachydermus,"Seinhorst, 1954"
21356,Paratrichodorus renifer,"Siddiqi, 1974"
21357,Paratrichodorus teres,"Hooper, 1962"
21358,Paratrissocladius excerptus,"Walker, 1856"
21359,Paratrombium rubropurpureum,"Oudemans, 1914"
21360,Paratrophurus bursifer,"Loof, 1960"
21361,Paratullbergia callipygos,"Börner, 1902"
21362,Paratullbergia macdougalli,"Bagnall, 1936"
21363,Paratydaeolus lukoschusi,"André, 1980"
21364,Paratylenchus bukowinensis,"Micoletzky, 1922"
21365,Paratylenchus dianthus,"Jenkins & Taylor, 1956"
21366,Paratylenchus goodeyi,"Oostenbrink, 1953"
21367,Paratylenchus hamatus,"Thorne & Allen, 1950"
21368,Paratylenchus macrodorus,"Brzeski, 1963"
21369,Paratylenchus microdorus,"Andrássy, 1959"
21370,Paratylenchus nanus,"Cobb, 1923"
21371,Paratylenchus neoamblycephalus,"Geraert, 1965"
21372,Paratylenchus projectus,"Jenkins, 1956"
21373,Paratylenchus steineri,"Golden, 1961"
21374,Paratylenchus straeleni,"De Coninck, 1931"
21375,Paratylenchus tateae,"Wu & Townsend, 1973"
21376,Paravulvus acuticaudatus,"Thorne, 1930"
21377,Paravulvus hartingii,"De Man, 1880"
21378,Paraxonchium laetificans,"Andrássy, 1956"
21379,Parazercon radiatus,"Berlese, 1914"
21380,Pardosa agrestis,"Westring, 1861"
21381,Pardosa agricola,"Thorell, 1856"
21382,Pardosa alacris,"Koch, 1833"
21383,Pardosa amentata,"Clerck, 1757"
21384,Pardosa hortensis,"Thorell, 1872"
21385,Pardosa lugubris,"Walckenaer, 1802"
21386,Pardosa monticola,"Clerck, 1757"
21387,Pardosa nigriceps,"Thorell, 1856"
21388,Pardosa paludicola,"Clerck, 1757"
21389,Pardosa palustris,"Linnaeus, 1758"
21390,Pardosa prativaga,"Koch, 1870"
21391,Pardosa proxima,"Koch, 1847"
21392,Pardosa pullata,"Clerck, 1757"
21393,Pardosa saltans,"Töpfer-Hofmann, 2000"
21394,Pardosa sphagnicola,"Dahl, 1908"
21395,Parectecephala longicornis,"Fallén, 1820"
21396,Parectopa ononidis,"Zeller, 1839"
21397,Parectopa robiniella,"Clemens, 1863"
21398,Parectropis similaria,"Hufnagel, 1767"
21399,Paregle audacula,"Harris, 1870"
21400,Parencentrum plicatum,"Eyferth, 1878"
21401,Pareophora pruni,"Linnaeus, 1758"
21402,Parepidosis arctuata,"Mamaev, 1964"
21403,Parepidosis argentifera,"De Meijere, 1906"
21404,Parepidosis venustior,"Gagné, 2004"
21405,Parethelcus pollinarius,"Forster, 1771"
21406,Pareulype berberata,"Denis & Schiffermüller, 1775"
21407,Parexogone hebes,"Webster & Benedict, 1884"
21408,Parhelophilus consimilis,"Malm, 1863"
21409,Parhelophilus frutetorum,"Fabricius, 1775"
21410,Parhelophilus versicolor,"Fabricius, 1794"
21411,Pariambus typicus,"Krøyer, 1884"
21412,Paricterotaenia porosa,"Rudolphi, 1810"
21413,Parisotoma agrelli,"Delamare, 1950"
21414,Parisotoma ekmani,"Fjellberg, 1977"
21415,Parisotoma notabilis,"Schäffer, 1896"
21416,Parkesia noveboracensis,"Gmelin, 1789"
21417,Parlatoreopsis pyri,"Marlatt, 1908"
21418,Parlatoria camelliae,"Comstock, 1883"
21419,Parlatoria cinerea,"Hadden, 1909"
21420,Parlatoria crypta,"McKenzie, 1943"
21421,Parlatoria fulleri,"Morrison, 1939"
21422,Parlatoria oleae,"Colvée, 1880"
21423,Parlatoria pergandii,"Comstock, 1881"
21424,Parlatoria proteus,"Curtis, 1843"
21425,Parlatoria pseudaspidiotus,"Lindinger, 1905"
21426,Parlatoria theae,"Cockerell, 1896"
21427,Parlatoria ziziphi,"Lucas, 1853"
21428,Parmortha parvula,"Gravenhorst, 1829"
21429,Parna tenella,"Klug, 1816"
21430,Parnassius apollo,"Linnaeus, 1758"
21431,Parochtiphila coronata,"Loew, 1858"
21432,Parochtiphila spectabilis,"Loew, 1858"
21433,Parocyusa longitarsis,"Erichson, 1839"
21434,Parocyusa rubicunda,"Erichson, 1837"
21435,Parodontodynerus ephippium,"Klug, 1817"
21436,Paroigolaimella bernensis,"Steiner, 1914"
21437,Paroigolaimella coprophaga,"De Man, 1876"
21438,Paroligolophus agrestis,"Meade, 1855"
21439,Paromalus flavicornis,"Herbst, 1791"
21440,Paromalus parallelepipedus,"Herbst, 1791"
21441,Paronychocamptus curticaudatus,"Boeck, 1865"
21442,Paronychocamptus nanus,"Sars, 1908"
21443,Parophonus maculicornis,"Duftschmid, 1812"
21444,Paroplitis wesmaeli,"Ruthe, 1860"
21445,Parornix anglicella,"Stainton, 1850"
21446,Parornix anguliferella,"Zeller, 1847"
21447,Parornix betulae,"Stainton, 1854"
21448,Parornix carpinella,"Frey, 1863"
21449,Parornix devoniella,"Stainton, 1850"
21450,Parornix fagivora,"Frey, 1861"
21451,Parornix finitimella,"Zeller, 1850"
21452,Parornix scoticella,"Stainton, 1850"
21453,Parornix torquillella,"Zeller, 1850"
21454,Parorthocladius nudipennis,"Kieffer, 1908"
21455,Parougia eliasoni,"Oug, 1978"
21456,Parthenina indistincta,"Montagu, 1808"
21457,Parthenina interstincta,"Adams, 1797"
21458,Parthenolecanium corni,"Bouché, 1844"
21459,Parthenolecanium fletcheri,"Cockerell, 1893"
21460,Parthenolecanium persicae,"Fabricius, 1776"
21461,Parthenolecanium pomeranicum,"Kawecki, 1954"
21462,Parthenolecanium rufulum,"Cockerell, 1903"
21463,Parthenopea subterranea,"Kossmann, 1874"
21464,Parthenothrips dracaenae,"Heeger, 1854"
21465,Parus major,"Linnaeus, 1758"
21466,Parvatrema affinis,"Jameson & Nicoll, 1913"
21467,Parvicardium exiguum,"Gmelin, 1791"
21468,Parvicardium minimum,"Philippi, 1836"
21469,Parvicardium pinnulatum,"Conrad, 1831"
21470,Parvicardium scabrum,"Philippi, 1844"
21471,Parydra aquila,"Fallén, 1813"
21472,Parydra coarctata,"Fallén, 1813"
21473,Parydra fossarum,"Haliday, 1833"
21474,Parydra hecate,"Haliday, 1833"
21475,Parydra littoralis,"Meigen, 1830"
21476,Parydra nubecula,"Becker, 1896"
21477,Parydra pubera,"Loew, 1860"
21478,Parydra pusilla,"Meigen, 1830"
21479,Parydra quadripunctata,"Meigen, 1830"
21480,Parydroptera discomyzina,"Collin, 1913"
21481,Paryphostomum radiatum,"Dujardin, 1845"
21482,Pasiphila chloerata,"Mabille, 1870"
21483,Pasiphila debiliata,"Hübner, 1817"
21484,Pasiphila rectangulata,"Linnaeus, 1758"
21485,Passaloecus borealis,"Dahlbom, 1844"
21486,Passaloecus brevilabris,"Wolf, 1958"
21487,Passaloecus clypealis,"Faester, 1947"
21488,Passaloecus corniger,"Shuckard, 1837"
21489,Passaloecus eremita,"Kohl, 1893"
21490,Passaloecus gracilis,"Curtis, 1834"
21491,Passaloecus insignis,"Vander Linden, 1829"
21492,Passaloecus monilicornis,"Dahlbom, 1842"
21493,Passaloecus pictus,"Ribaut, 1952"
21494,Passaloecus singularis,"Dahlbom, 1844"
21495,Passalozetes perforatus,"Berlese, 1910"
21496,Passalozetes strenzkei,"Weigmann, 2006"
21497,Passalurus ambiguus,"Rudolphi, 1819"
21498,Passer domesticus,"Linnaeus, 1758"
21499,Passer hispaniolensis,"Temminck, 1820"
21500,Passer montanus,"Linnaeus, 1758"
21501,Passerilepis crenata,"Goeze, 1782"
21502,Passerilepis parina,"Fuhrmann, 1907"
21503,Passerilepis stylosa,"Rudolphi, 1809"
21504,Passerina cyanea,"Linnaeus, 1766"
21505,Passerodectes pittae,"Fain, 1967"
21506,Passeroptes latior,"Canestrini, 1894"
21507,Passeroptes oenanthe,"Fain & Bochkov, 2003"
21508,Pastor roseus,"Linnaeus, 1758"
21509,Patagifer bilobus,"Rudolphi, 1819"
21510,Patchiella reaumuri,"Kaltenbach, 1843"
21511,Patella depressa,"Pennant, 1777"
21512,Patella pellucida,"Linnaeus, 1758"
21513,Patella ulyssiponensis,"Gmelin, 1791"
21514,Patella vulgata,"Linnaeus, 1758"
21515,Patrobus atrorufus,"Ström, 1768"
21516,Patrocloides sputator,"Fabricius, 1793"
21517,Pauesia infulata,"Haliday, 1834"
21518,Pauesia laricis,"Haliday, 1834"
21519,Pauesia maculolachni,"Starý, 1960"
21520,Pauesia picta,"Haliday, 1834"
21521,Pauesia unilachni,"Gahan, 1927"
21522,Pauesia varia,"Nees, 1834"
21523,Pauropus furcifer,"Silvestri, 1902"
21524,Pauropus huxleyi,"Lubbock, 1867"
21525,Pauropus lanceolatus,"Remy, 1956"
21526,Pavo cristatus,"Linnaeus, 1758"
21527,Pawlowskiella stenosa,"Bielecki, 1997"
21528,Paykullia maculata,"Fallén, 1815"
21529,Paysandisia archon,"Burmeister, 1880"
21530,Peachia cylindrica,"Reid, 1848"
21531,Pealius azaleae,"Baker & Moles, 1920"
21532,Pealius quercus,"Signoret, 1868"
21533,Pearsonema feliscati,"Diesing, 1851"
21534,Pearsonema plica,"Rudolphi, 1819"
21535,Pechipogo plumigeralis,"Hübner, 1825"
21536,Pechipogo strigilata,"Linnaeus, 1758"
21537,Pecten maximus,"Linnaeus, 1758"
21538,Pectinaria belgica,"Pallas, 1766"
21539,Pectinatella magnifica,"Leidy, 1851"
21540,Pectinodrilus rectisetosus,"Erséus, 1979"
21541,Pectinopygus bassani,"Fabricius, 1780"
21542,Pectinopygus gyricornis,"Denny, 1842"
21543,Pediacus depressus,"Herbst, 1797"
21544,Pediacus dermestoides,"Fabricius, 1793"
21545,Pediasia aridella,"Thunberg, 1788"
21546,Pediasia contaminella,"Hübner, 1796"
21547,Pediasia fascelinella,"Hübner, 1813"
21548,Pediaspis aceris,"Gmelin, 1790"
21549,Pedicellina cernua,"Pallas, 1774"
21550,Pedicellina nutans,"Dalyell, 1848"
21551,Pedicia littoralis,"Meigen, 1804"
21552,Pedicia rivosa,"Linnaeus, 1758"
21553,Pedicia straminea,"Meigen, 1838"
21554,Pediculus humanus,"Linnaeus, 1758"
21555,Pediobius alaspharus,"Walker, 1839"
21556,Pediobius alcaeus,"Walker, 1839"
21557,Pediobius brachycerus,"Thomson, 1878"
21558,Pediobius cassidae,"Erdös, 1958"
21559,Pediobius clita,"Walker, 1839"
21560,Pediobius crassicornis,"Thomson, 1878"
21561,Pediobius deplanatus,"Boucek, 1965"
21562,Pediobius epeus,"Walker, 1839"
21563,Pediobius epigonus,"Walker, 1839"
21564,Pediobius eubius,"Walker, 1839"
21565,Pediobius foliorum,"Geoffroy, 1785"
21566,Pediobius longicornis,"Erdös, 1954"
21567,Pediobius lysis,"Walker, 1839"
21568,Pediobius metallicus,"Nees, 1834"
21569,Pediobius nigritarsis,"Thomson, 1878"
21570,Pediobius phyllotretae,"Riley, 1884"
21571,Pediobius planiventris,"Thomson, 1878"
21572,Pediobius pyrgo,"Walker, 1839"
21573,Pediobius saulius,"Walker, 1839"
21574,Pediobius termerus,"Walker, 1839"
21575,Pediobius tetratomus,"Thomson, 1878"
21576,Pediopsis tiliae,"Germar, 1831"
21577,Pedostrangalia revestita,"Linnaeus, 1767"
21578,Pegomya betae,"Curtis, 1847"
21579,Pegomya bicolor,"Wiedemann, 1817"
21580,Pegomya conformis,"Fallén, 1825"
21581,Pegomya cunicularia,"Rondani, 1866"
21582,Pegomya deprimata,"Zetterstedt, 1845"
21583,Pegomya exilis,"Meigen, 1826"
21584,Pegomya flavifrons,"Walker, 1849"
21585,Pegomya fulgens,"Meigen, 1826"
21586,Pegomya geniculata,"Bouché, 1834"
21587,Pegomya hyoscyami,"Panzer, 1809"
21588,Pegomya incisiva,"Stein, 1906"
21589,Pegomya laticornis,"Fallén, 1825"
21590,Pegomya notabilis,"Zetterstedt, 1846"
21591,Pegomya pulchripes,"Loew, 1857"
21592,Pegomya rubivora,"Coquillett, 1897"
21593,Pegomya rufina,"Fallén, 1825"
21594,Pegomya setaria,"Meigen, 1826"
21595,Pegomya solennis,"Meigen, 1826"
21596,Pegomya tabida,"Meigen, 1826"
21597,Pegomya testacea,"De Geer, 1776"
21598,Pegomya transversa,"Fallén, 1825"
21599,Pegomya vittigera,"Zetterstedt, 1838"
21600,Pegomya winthemi,"Meigen, 1826"
21601,Pegomya zonata,"Zetterstedt, 1838"
21602,Pegoplata aestiva,"Meigen, 1826"
21603,Pegoplata infirma,"Meigen, 1826"
21604,Pegoplata juvenilis,"Stein, 1898"
21605,Pegoplata nigroscutellata,"Stein, 1897"
21606,Pegoplata palposa,"Stein, 1920"
21607,Pegusa lascaris,"Risso, 1810"
21608,Pelagia noctiluca,"Forskål, 1775"
21609,Pelagodroma marina,"Linnaeus, 1758"
21610,Pelargolichus didactylus,"Trouessart, 1885"
21611,Pelatachina tibialis,"Fallén, 1810"
21612,Pelecanus crispus,"Bruch, 1832"
21613,Pelecanus erythrorhynchos,"Gmelin, 1789"
21614,Pelecanus onocrotalus,"Linnaeus, 1758"
21615,Pelecanus rufescens,"Gmelin, 1789"
21616,Pelecocera tricincta,"Meigen, 1822"
21617,Pelecopsis elongata,"Wider, 1834"
21618,Pelecopsis mengei,"Simon, 1884"
21619,Pelecopsis parallela,"Wider, 1834"
21620,Pelecopsis radicicola,"Koch, 1872"
21621,Pelenomus canaliculatus,"Fåhraeus, 1843"
21622,Pelenomus comari,"Herbst, 1795"
21623,Pelenomus olssoni,"Israelson, 1972"
21624,Pelenomus quadricorniger,"Colonnelli, 1986"
21625,Pelenomus quadrituberculatus,"Fabricius, 1787"
21626,Pelenomus velaris,"Gyllenhal, 1827"
21627,Pelenomus waltoni,"Boheman, 1843"
21628,Pelenomus zumpti,"Wagner, 1939"
21629,Peleteria iavana,"Wiedemann, 1819"
21630,Peleteria rubescens,"Robineau-Desvoidy, 1830"
21631,Peleteria ruficornis,"Macquart, 1835"
21632,Pelidnoptera fuscipennis,"Meigen, 1830"
21633,Pelidnoptera leptiformis,"Schiner, 1864"
21634,Pelina aenescens,"Stenhammar, 1844"
21635,Pelina similis,"Papp, 1974"
21636,Pelina subpunctata,"Becker, 1896"
21637,Peliococcus calluneti,"Lindinger, 1912"
21638,Pellenes tripunctatus,"Walckenaer, 1802"
21639,Pellioditis buetschlii,"De Man, 1876"
21640,Pellioditis marina,"Bastian, 1865"
21641,Pellioditis pellio,"Schneider, 1866"
21642,Pellioditis pellioides,"Bütschli, 1873"
21643,Pellioditis pseudodolichura,"Körner, 1952"
21644,Pelobates fuscus,"Laurenti, 1768"
21645,Pelochares versicolor,"Waltl, 1838"
21646,Pelochrista caecimaculana,"Hübner, 1799"
21647,Pelodera punctata,"Cobb, 1914"
21648,Pelodera strongyloides,"Schneider, 1860"
21649,Pelodera teres,"Schneider, 1866"
21650,Pelodiscus sinensis,"Wiegmann, 1835"
21651,Pelomyiella cinerella,"Haliday, 1837"
21652,Pelomyiella mallochi,"Sturtevant, 1923"
21653,Pelonaia corrugata,"Goodsir & Forbes, 1841"
21654,Pelophylax esculentus,"Linnaeus, 1758"
21655,Pelophylax lessonae,"Camerano, 1882"
21656,Pelophylax ridibundus,"Pallas, 1771"
21657,Peloptulus montanus,"Hull, 1914"
21658,Peloptulus phaenotus,"Koch, 1841"
21659,Pelosia muscerda,"Hufnagel, 1766"
21660,Pelosia obtusa,"Herrich-Schäffer, 1852"
21661,Peltodytes caesus,"Duftschmid, 1805"
21662,Pelurga comitata,"Linnaeus, 1758"
21663,Pempelia palumbella,"Denis & Schiffermüller, 1775"
21664,Pempeliella ornatella,"Denis & Schiffermüller, 1775"
21665,Pemphigus bursarius,"Linnaeus, 1758"
21666,Pemphigus gairi,"Stroyan, 1964"
21667,Pemphigus phenax,"Börner & Blunck, 1916"
21668,Pemphigus populi,"Courchet, 1881"
21669,Pemphigus populinigrae,"Schrank, 1801"
21670,Pemphigus protospirae,"Lichtenstein, 1885"
21671,Pemphigus spyrothecae,"Passerini, 1856"
21672,Pemphigus trehernei,"Foster, 1975"
21673,Pemphredon austriaca,"Kohl, 1888"
21674,Pemphredon baltica,"Merisuo, 1972"
21675,Pemphredon clypealis,"Thomson, 1870"
21676,Pemphredon enslini,"Wagner, 1932"
21677,Pemphredon fabricii,"Müller, 1911"
21678,Pemphredon inornata,"Say, 1824"
21679,Pemphredon lethifer,"Shuckard, 1837"
21680,Pemphredon lugens,"Dahlbom, 1842"
21681,Pemphredon lugubris,"Fabricius, 1793"
21682,Pemphredon montana,"Dahlbom, 1845"
21683,Pemphredon morio,"Vander Linden, 1829"
21684,Pemphredon mortifer,"Valkeila, 1972"
21685,Pemphredon rugifer,"Dahlbom, 1844"
21686,Pemphredon wesmaeli,"Morawitz, 1864"
21687,Penenirmus albiventris,"Scopoli, 1763"
21688,Penenirmus gulosus,"Nitzsch, 1866"
21689,Penenirmus pari,"Denny, 1842"
21690,Penestragania apicalis,"Osborn & Ball, 1898"
21691,Penicillidia dufourii,"Westwood, 1835"
21692,Penilia avirostris,"Dana, 1852"
21693,Pennatula phosphorea,"Linnaeus, 1758"
21694,Pennella balaenoptera,"Koren & Danielsen, 1877"
21695,Pennella filosa,"Linnaeus, 1758"
21696,Pennisetia hylaeiformis,"Laspeyres, 1801"
21697,Pennithera firmata,"Hübner, 1822"
21698,Pentalonia nigronervosa,"Coquerel, 1859"
21699,Pentamerismus juniperi,"Reck, 1951"
21700,Pentamerismus taxi,"Haller, 1877"
21701,Pentaphyllus testaceus,"Hellwig, 1792"
21702,Pentapleura angustula,"Haliday, 1838"
21703,Pentapleura fuliginosa,"Haliday, 1838"
21704,Pentapleura pumilio,"Nees, 1812"
21705,Pentapleura tenuicornis,"Foerster, 1862"
21706,Pentarthrum huttoni,"Wollaston, 1854"
21707,Pentastiridius leporinus,"Linnaeus, 1761"
21708,Pentatoma rufipes,"Linnaeus, 1758"
21709,Penthaleus major,"Dugès, 1834"
21710,Penthaleus minor,"Canestrini, 1886"
21711,Penthalodes ovalis,"Dugès, 1834"
21712,Penthetria funebris,"Meigen, 1804"
21713,Penthimia nigra,"Goeze, 1778"
21714,Peplomyza litura,"Meigen, 1826"
21715,Peponocranium ludicrum,"Cambridge, 1861"
21716,Perapion affine,"Kirby, 1808"
21717,Perapion curtirostre,"Germar, 1817"
21718,Perapion hydrolapathi,"Marsham, 1802"
21719,Perapion marchicum,"Herbst, 1797"
21720,Perapion oblongum,"Gyllenhal, 1839"
21721,Perapion violaceum,"Kirby, 1808"
21722,Perca fluviatilis,"Linnaeus, 1758"
21723,Percanestrinia saetolata,"Cooreman, 1950"
21724,Perccottus glenii,"Dybowski, 1877"
21725,Perconia strigillaria,"Hübner, 1787"
21726,Perdix perdix,"Linnaeus, 1758"
21727,Perforatus perforatus,"Buizer, 1978"
21728,Pergalumna nervosa,"Berlese, 1914"
21729,Pergalumna willmanni,"Zachvatkin, 1953"
21730,Pergamasus alpinus,"Berlese, 1903"
21731,Pergamasus brevicornis,"Berlese, 1903"
21732,Pergamasus celticus,"Bhattacharyya, 1963"
21733,Pergamasus conus,"Karg, 1971"
21734,Pergamasus cornutus,"Schweitzer, 1961"
21735,Pergamasus crassipes,"Linnaeus, 1758"
21736,Pergamasus diversus,"Halbert, 1915"
21737,Pergamasus germanicus,"Berlese, 1906"
21738,Pergamasus instipatus,"Athias-Henriot, 1967"
21739,Pergamasus longicornis,"Berlese, 1906"
21740,Pergamasus mediocris,"Berlese, 1904"
21741,Pergamasus misellus,"Berlese, 1904"
21742,Pergamasus nasellus,"Karg, 1968"
21743,Pergamasus norvegicus,"Berlese, 1905"
21744,Pergamasus noster,"Berlese, 1903"
21745,Pergamasus puerilis,"Karg, 1963"
21746,Pergamasus quisquiliarum,"Canestrini, 1882"
21747,Pergamasus resinae,"Karg, 1968"
21748,Pergamasus rühmi,"Willmann, 1938"
21749,Pergamasus runcatellus,"Berlese, 1903"
21750,Pergamasus septentrionalis,"Oudemans, 1902"
21751,Pergamasus similis,"Willmann, 1953"
21752,Pergamasus vagabundus,"Karg, 1968"
21753,Peribaea hertingi,"Andersen, 1997"
21754,Peribaea longirostris,"Andersen, 1997"
21755,Peribaea setinervis,"Thomson, 1869"
21756,Peribaea tibialis,"Robineau-Desvoidy, 1851"
21757,Peribalus strictus,"Fabricius, 1803"
21758,Peribatodes rhomboidaria,"Denis & Schiffermüller, 1775"
21759,Peribatodes secundaria,"Denis & Schiffermüller, 1775"
21760,Periclepsis cinctana,"Denis & Schiffermüller, 1775"
21761,Periclista albida,"Klug, 1816"
21762,Periclista albipennis,"Zaddach, 1859"
21763,Periclista albiventris,"Klug, 1816"
21764,Periclista analis,"Konow, 1886"
21765,Periclista lineolata,"Klug, 1816"
21766,Periclista pilosa,"Chevin, 1971"
21767,Periclista pubescens,"Zaddach, 1859"
21768,Periclistus caninae,"Hartig, 1840"
21769,Periclistus spinosissimae,"Dettmer, 1924"
21770,Pericoma blandula,"Eaton, 1893"
21771,Pericoma diversa,"Tonnoir, 1919"
21772,Pericoma exquisita,"Eaton, 1893"
21773,Pericoma fallax,"Eaton, 1893"
21774,Pericoma trifasciata,"Meigen, 1804"
21775,Peridea anceps,"Goeze, 1781"
21776,Peridroma saucia,"Hübner, 1808"
21777,Perigona nigriceps,"Dejean, 1831"
21778,Perilampus aeneus,"Rossius, 1790"
21779,Perilampus auratus,"Panzer, 1798"
21780,Perilampus aureoviridis,"Walker, 1833"
21781,Perilampus chrysonotus,"Foerster, 1859"
